10/10/2019 6:00,EUR,Low Impact Expected,German Trade Balance,18.1B,19.4B,20.5B
10/10/2019 6:45,EUR,Low Impact Expected,French Industrial Production m/m,-0.90%,0.20%,0.30%
10/10/2019 8:00,EUR,Low Impact Expected,Italian Industrial Production m/m,0.30%,0.20%,-0.80%
10/10/2019 8:30,GBP,High Impact Expected,GDP m/m,-0.10%,0.00%,0.40%
10/10/2019 8:30,GBP,High Impact Expected,Manufacturing Production m/m,-0.70%,0.10%,0.40%
10/10/2019 8:30,GBP,Low Impact Expected,Construction Output m/m,0.20%,-0.40%,1.80%
10/10/2019 8:30,GBP,Low Impact Expected,Goods Trade Balance,-9.8B,-10.0B,-9.6B
10/10/2019 8:30,GBP,Low Impact Expected,Index of Services 3m/3m,0.40%,0.20%,0.30%
10/10/2019 8:30,GBP,Low Impact Expected,Industrial Production m/m,-0.60%,0.00%,0.10%
10/10/2019 9:20,GBP,High Impact Expected,BOE Gov Carney Speaks,,,
10/10/2019 11:30,EUR,High Impact Expected,ECB Monetary Policy Meeting Accounts,,,
10/10/2019 11:56,GBP,Low Impact Expected,NIESR GDP Estimate,0.50%,,0.30%
10/10/2019 12:30,CAD,Low Impact Expected,NHPI m/m,0.10%,0.00%,-0.10%
10/10/2019 12:30,USD,High Impact Expected,CPI m/m,0.00%,0.10%,0.10%
10/10/2019 12:30,USD,High Impact Expected,Core CPI m/m,0.10%,0.20%,0.30%
10/10/2019 12:30,USD,Low Impact Expected,Unemployment Claims,210K,215K,220K
10/10/2019 14:30,USD,Low Impact Expected,Natural Gas Storage,98B,95B,112B
10/10/2019 17:01,USD,Low Impact Expected,30-y Bond Auction,2.17|2.2,,2.27|2.2
10/10/2019 21:30,NZD,Medium Impact Expected,BusinessNZ Manufacturing Index,48.4,,48.4
10/10/2019 23:50,JPY,Low Impact Expected,M2 Money Stock y/y,2.40%,2.40%,2.40%
10/11/2019 6:00,EUR,Low Impact Expected,German Final CPI m/m,0.00%,0.00%,0.00%
10/11/2019 4:00,EUR,High Impact Expected,ECOFIN Meetings,,,
10/11/2019 12:30,CAD,High Impact Expected,Employment Change,53.7K,11.2K,81.1K
10/11/2019 12:30,CAD,High Impact Expected,Unemployment Rate,5.50%,5.70%,5.70%
10/11/2019 12:30,USD,Low Impact Expected,Import Prices m/m,0.20%,-0.10%,-0.20%
10/11/2019 14:00,USD,Medium Impact Expected,Prelim UoM Consumer Sentiment,96,92,93.2
10/11/2019 14:00,USD,Low Impact Expected,Prelim UoM Inflation Expectations,2.50%,,2.80%
10/11/2019 17:15,USD,Medium Impact Expected,FOMC Member Rosengren Speaks,,,
10/13/2019 21:30,NZD,Low Impact Expected,BusinessNZ Services Index,54.4,,54.6
10/13/2019 4:00,JPY,Non-Economic,Bank Holiday,,,
10/14/2019 6:00,EUR,Low Impact Expected,German WPI m/m,-0.40%,-0.20%,-0.80%
10/14/2019 9:00,EUR,Low Impact Expected,Industrial Production m/m,0.40%,0.30%,-0.40%
10/14/2019 4:00,CAD,Non-Economic,Bank Holiday,,,
10/14/2019 4:00,USD,Non-Economic,Bank Holiday,,,
10/14/2019 12:10,GBP,Medium Impact Expected,MPC Member Cunliffe Speaks,,,
10/14/2019 20:00,USD,Low Impact Expected,Empire State Manufacturing Index,4,1.1,2
10/14/2019 21:45,NZD,Low Impact Expected,Visitor Arrivals m/m,1.40%,,1.40%
10/15/2019 0:30,AUD,High Impact Expected,Monetary Policy Meeting Minutes,,,
10/15/2019 0:30,JPY,Medium Impact Expected,BOJ Gov Kuroda Speaks,,,
10/15/2019 4:30,JPY,Low Impact Expected,Tertiary Industry Activity m/m,0.40%,0.60%,0.10%
10/15/2019 4:32,JPY,Low Impact Expected,Revised Industrial Production m/m,-1.20%,-1.20%,-1.20%
10/15/2019 6:30,CHF,Low Impact Expected,PPI m/m,-0.30%,-0.10%,-0.20%
10/15/2019 6:45,EUR,Low Impact Expected,French Final CPI m/m,-0.30%,-0.30%,-0.30%
10/15/2019 8:25,USD,Medium Impact Expected,FOMC Member Bullard Speaks,,,
10/15/2019 8:30,GBP,High Impact Expected,BOE Gov Carney Speaks,,,
10/15/2019 8:30,GBP,Medium Impact Expected,Average Earnings Index 3m/y,3.80%,4.00%,3.90%
10/15/2019 8:30,GBP,Low Impact Expected,Claimant Count Change,21.1K,21.3K,16.3K
10/15/2019 8:30,GBP,Low Impact Expected,Unemployment Rate,3.90%,3.80%,3.80%
10/15/2019 9:00,EUR,Medium Impact Expected,German ZEW Economic Sentiment,-22.8,-27,-22.5
10/15/2019 9:00,EUR,Low Impact Expected,ZEW Economic Sentiment,-23.5,-26.7,-22.4
10/15/2019 9:35,GBP,Low Impact Expected,10-y Bond Auction,0.63|1.9,,0.55|1.9
10/15/2019 12:30,GBP,Medium Impact Expected,MPC Member Vlieghe Speaks,,,
10/15/2019 14:37,NZD,Low Impact Expected,GDT Price Index,0.50%,,0.20%
10/15/2019 16:45,USD,Medium Impact Expected,FOMC Member George Speaks,,,
10/15/2019 21:45,NZD,High Impact Expected,CPI q/q,0.70%,0.60%,0.60%
10/15/2019 23:30,AUD,Low Impact Expected,MI Leading Index m/m,-0.10%,,-0.20%
10/16/2019 8:30,GBP,High Impact Expected,CPI y/y,1.70%,1.80%,1.70%
10/16/2019 8:30,GBP,Medium Impact Expected,PPI Input m/m,-0.80%,0.20%,-0.30%
10/16/2019 8:30,GBP,Low Impact Expected,Core CPI y/y,1.70%,1.70%,1.50%
10/16/2019 8:30,GBP,Low Impact Expected,HPI y/y,1.30%,0.90%,0.80%
10/16/2019 8:30,GBP,Low Impact Expected,PPI Output m/m,-0.10%,0.00%,-0.10%
10/16/2019 8:30,GBP,Low Impact Expected,RPI y/y,2.40%,2.70%,2.60%
10/16/2019 9:00,EUR,Low Impact Expected,Final CPI y/y,0.80%,0.90%,0.90%
10/16/2019 9:00,EUR,Low Impact Expected,Final Core CPI y/y,1.00%,1.00%,1.00%
10/16/2019 9:00,EUR,Low Impact Expected,Trade Balance,20.3B,18.6B,17.5B
10/16/2019 9:33,EUR,Low Impact Expected,German 30-y Bond Auction,0.07|1.3,,0.05|1.2
10/16/2019 12:30,CAD,High Impact Expected,CPI m/m,-0.40%,-0.30%,-0.10%
10/16/2019 12:30,CAD,Medium Impact Expected,Common CPI y/y,1.90%,1.80%,1.80%
10/16/2019 12:30,CAD,Medium Impact Expected,Median CPI y/y,2.20%,2.10%,2.10%
10/16/2019 12:30,CAD,Medium Impact Expected,Trimmed CPI y/y,2.10%,2.10%,2.00%
10/16/2019 12:30,CAD,Low Impact Expected,Foreign Securities Purchases,4.99B,-1.80B,-1.87B
10/16/2019 12:30,USD,High Impact Expected,Core Retail Sales m/m,-0.10%,0.20%,0.20%
10/16/2019 12:30,USD,High Impact Expected,Retail Sales m/m,-0.30%,0.30%,0.60%
10/16/2019 12:32,CAD,Low Impact Expected,Core CPI m/m,0.00%,,-0.10%
10/16/2019 13:00,GBP,High Impact Expected,BOE Gov Carney Speaks,,,
10/16/2019 14:00,USD,Low Impact Expected,Business Inventories m/m,0.00%,0.30%,0.30%
10/16/2019 14:00,USD,Low Impact Expected,NAHB Housing Market Index,71,68,68
10/16/2019 14:45,USD,Medium Impact Expected,FOMC Member Evans Speaks,,,
10/16/2019 17:00,EUR,Medium Impact Expected,German Buba President Weidmann Speaks,,,
10/16/2019 18:00,USD,Low Impact Expected,Beige Book,,,
10/16/2019 19:00,USD,Medium Impact Expected,FOMC Member Brainard Speaks,,,
10/16/2019 20:00,USD,Low Impact Expected,TIC Long-Term Purchases,-41.1B,74.3B,83.8B
10/16/2019 22:15,AUD,Medium Impact Expected,RBA Deputy Gov Debelle Speaks,,,
10/16/2019 22:30,GBP,Medium Impact Expected,BOE Gov Carney Speaks,,,
10/17/2019 0:30,AUD,High Impact Expected,Employment Change,14.7K,15.3K,37.9K
10/17/2019 0:30,AUD,High Impact Expected,Unemployment Rate,5.20%,5.30%,5.30%
10/17/2019 0:30,AUD,Low Impact Expected,NAB Quarterly Business Confidence,-2,,5
10/17/2019 4:30,AUD,Low Impact Expected,RBA Annual Report,,,
10/17/2019 6:00,CHF,Low Impact Expected,Trade Balance,4.02B,2.47B,1.72B
10/17/2019 8:00,EUR,Low Impact Expected,Italian Trade Balance,2.59B,6.21B,7.62B
10/17/2019 8:30,GBP,High Impact Expected,Retail Sales m/m,0.00%,-0.10%,-0.30%
10/17/2019 8:30,GBP,Medium Impact Expected,BOE Credit Conditions Survey,,,
10/17/2019 8:56,EUR,Low Impact Expected,Spanish 10-y Bond Auction,0.25|2.5,,0.12|1.4
10/17/2019 4:00,EUR,High Impact Expected,EU Economic Summit,,,
10/17/2019 12:30,CAD,Medium Impact Expected,Manufacturing Sales m/m,0.80%,0.70%,-1.30%
10/17/2019 12:30,CAD,Low Impact Expected,ADP Non-Farm Employment Change,28.2K,,109.9K
10/17/2019 12:30,USD,High Impact Expected,Philly Fed Manufacturing Index,5.6,7.3,12
10/17/2019 12:30,USD,Medium Impact Expected,Building Permits,1.39M,1.34M,1.43M
10/17/2019 12:30,USD,Low Impact Expected,Housing Starts,1.26M,1.32M,1.39M
10/17/2019 12:30,USD,Low Impact Expected,Unemployment Claims,214K,212K,210K
10/17/2019 13:15,USD,Medium Impact Expected,Industrial Production m/m,-0.40%,-0.10%,0.80%
10/17/2019 13:15,USD,Low Impact Expected,Capacity Utilization Rate,77.50%,77.70%,77.90%
10/17/2019 13:30,GBP,Low Impact Expected,CB Leading Index m/m,-0.50%,,-0.20%
10/17/2019 14:30,USD,Low Impact Expected,Natural Gas Storage,104B,100B,98B
10/17/2019 15:00,USD,High Impact Expected,Crude Oil Inventories,9.3M,2.7M,2.9M
10/17/2019 18:00,USD,Medium Impact Expected,FOMC Member Bowman Speaks,,,
10/17/2019 18:00,USD,Medium Impact Expected,FOMC Member Evans Speaks,,,
10/17/2019 20:00,AUD,High Impact Expected,RBA Gov Lowe Speaks,,,
10/17/2019 20:20,USD,Medium Impact Expected,FOMC Member Williams Speaks,,,
10/17/2019 23:30,JPY,Low Impact Expected,National Core CPI y/y,0.30%,0.30%,0.50%
10/18/2019 8:00,EUR,Low Impact Expected,Current Account,26.6B,21.3B,21.6B
10/18/2019 4:00,EUR,High Impact Expected,EU Economic Summit,,,
10/18/2019 14:00,USD,Medium Impact Expected,FOMC Member George Speaks,,,
10/18/2019 14:00,USD,Low Impact Expected,CB Leading Index m/m,-0.10%,0.10%,-0.20%
10/18/2019 4:00,All,Low Impact Expected,IMF Meetings,,,
10/18/2019 15:30,USD,Medium Impact Expected,FOMC Member Clarida Speaks,,,
10/18/2019 17:45,GBP,High Impact Expected,BOE Gov Carney Speaks,,,
10/18/2019 18:25,CAD,Medium Impact Expected,Gov Council Member Lane Speaks,,,
10/18/2019 21:15,GBP,Medium Impact Expected,MPC Member Cunliffe Speaks,,,
10/19/2019 13:50,GBP,High Impact Expected,Parliament Brexit Vote,Pass,,
10/19/2019 4:00,All,Low Impact Expected,IMF Meetings,,,
10/20/2019 4:00,All,Low Impact Expected,IMF Meetings,,,
10/20/2019 23:01,GBP,Low Impact Expected,Rightmove HPI m/m,0.60%,,-0.20%
10/20/2019 23:50,JPY,Low Impact Expected,Trade Balance,-0.10T,-0.17T,-0.12T
10/21/2019 2:00,NZD,Low Impact Expected,Credit Card Spending y/y,4.80%,,6.00%
10/21/2019 4:30,JPY,Low Impact Expected,All Industries Activity m/m,0.00%,0.10%,0.20%
10/21/2019 6:00,EUR,Low Impact Expected,German PPI m/m,0.10%,-0.10%,-0.50%
10/21/2019 10:00,EUR,Low Impact Expected,German Buba Monthly Report,,,
10/21/2019 4:00,CAD,Medium Impact Expected,Federal Election,,,
10/21/2019 15:00,GBP,Low Impact Expected,MPC Member Haldane Speaks,,,
10/21/2019 4:00,JPY,Non-Economic,Bank Holiday,,,
10/22/2019 8:30,GBP,Low Impact Expected,Public Sector Net Borrowing,8.7B,8.9B,4.9B
10/22/2019 10:00,GBP,Low Impact Expected,CBI Industrial Order Expectations,-37,-25,-28
10/22/2019 12:30,CAD,High Impact Expected,Core Retail Sales m/m,-0.20%,0.00%,0.00%
10/22/2019 12:30,CAD,Medium Impact Expected,Retail Sales m/m,-0.10%,0.40%,0.60%
10/22/2019 14:00,USD,Low Impact Expected,Existing Home Sales,5.38M,5.45M,5.50M
10/22/2019 14:05,USD,Low Impact Expected,Richmond Manufacturing Index,8,-7,-9
10/22/2019 14:30,AUD,Low Impact Expected,CB Leading Index m/m,0.20%,,-0.30%
10/22/2019 14:30,CAD,High Impact Expected,BOC Business Outlook Survey,,,
10/22/2019 18:16,GBP,High Impact Expected,Parliament Brexit Vote,Pass,,
10/22/2019 18:32,GBP,High Impact Expected,Parliament Brexit Vote,Reject,,
10/22/2019 21:45,NZD,Low Impact Expected,Trade Balance,-1242M,-1375M,-1628M
10/22/2019 22:20,AUD,Medium Impact Expected,RBA Assist Gov Kent Speaks,,,
10/23/2019 5:00,JPY,Low Impact Expected,BOJ Core CPI y/y,0.30%,0.30%,0.40%
10/23/2019 9:34,EUR,Low Impact Expected,German 10-y Bond Auction,-0.41|2.3,,-0.61|2.4
10/23/2019 12:30,CAD,Low Impact Expected,Wholesale Sales m/m,-1.20%,0.30%,1.40%
10/23/2019 13:00,USD,Low Impact Expected,HPI m/m,0.20%,0.40%,0.40%
10/23/2019 13:15,EUR,Low Impact Expected,Consumer Confidence,-8,-7,-7
10/23/2019 14:30,USD,Low Impact Expected,Crude Oil Inventories,-1.7M,2.5M,9.3M
10/23/2019 22:00,AUD,Low Impact Expected,Flash Manufacturing PMI,50.1,,50.3
10/23/2019 22:00,AUD,Low Impact Expected,Flash Services PMI,50.8,,52.5
10/24/2019 0:30,JPY,Low Impact Expected,Flash Manufacturing PMI,48.5,49.2,48.9
10/24/2019 7:00,EUR,Medium Impact Expected,Spanish Unemployment Rate,13.90%,13.80%,14.00%
10/24/2019 7:15,EUR,High Impact Expected,French Flash Services PMI,52.9,51.6,51.1
10/24/2019 7:15,EUR,Medium Impact Expected,French Flash Manufacturing PMI,50.5,50,50.1
10/24/2019 7:30,EUR,High Impact Expected,German Flash Manufacturing PMI,41.9,42,41.7
10/24/2019 7:30,EUR,High Impact Expected,German Flash Services PMI,51.2,52,51.4
10/24/2019 8:00,EUR,Medium Impact Expected,Flash Manufacturing PMI,45.7,46.1,45.7
10/24/2019 8:00,EUR,Medium Impact Expected,Flash Services PMI,51.8,51.9,51.6
10/24/2019 8:30,GBP,Low Impact Expected,High Street Lending,42.3K,42.2K,42.5K
10/24/2019 11:45,EUR,High Impact Expected,Monetary Policy Statement,,,
10/24/2019 11:45,EUR,Medium Impact Expected,Main Refinancing Rate,0.00%,0.00%,0.00%
10/24/2019 12:30,EUR,High Impact Expected,ECB Press Conference,,,
10/24/2019 12:30,USD,Medium Impact Expected,Core Durable Goods Orders m/m,-0.30%,-0.20%,0.30%
10/24/2019 12:30,USD,Medium Impact Expected,Durable Goods Orders m/m,-1.10%,-0.50%,0.30%
10/24/2019 12:30,USD,Low Impact Expected,Unemployment Claims,212K,216K,218K
10/24/2019 13:00,EUR,Low Impact Expected,Belgian NBB Business Climate,-4.6,-6,-5.7
10/24/2019 13:45,USD,Medium Impact Expected,Flash Manufacturing PMI,51.5,50.7,51.1
10/24/2019 13:45,USD,Low Impact Expected,Flash Services PMI,51,51,50.9
10/24/2019 14:00,USD,Low Impact Expected,New Home Sales,701K,710K,706K
10/24/2019 14:30,USD,Low Impact Expected,Natural Gas Storage,87B,87B,104B
10/25/2019 6:00,EUR,Low Impact Expected,German GfK Consumer Climate,9.6,9.8,9.8
10/25/2019 8:00,EUR,Medium Impact Expected,German ifo Business Climate,94.6,94.5,94.6
10/25/2019 14:00,USD,Low Impact Expected,Revised UoM Consumer Sentiment,95.5,96,96
10/25/2019 14:00,USD,Low Impact Expected,Revised UoM Inflation Expectations,2.50%,,2.50%
10/25/2019 18:00,USD,Low Impact Expected,Federal Budget Balance,82.8B,83.5B,-200.3B
10/27/2019 2:00,CHF,Non-Economic,Daylight Saving Time Shift,,,
10/27/2019 2:00,EUR,Non-Economic,Daylight Saving Time Shift,,,
10/27/2019 2:00,GBP,Non-Economic,Daylight Saving Time Shift,,,
10/27/2019 4:00,NZD,Non-Economic,Bank Holiday,,,
10/27/2019 23:50,JPY,Low Impact Expected,SPPI y/y,0.50%,0.50%,0.50%
10/28/2019 7:00,EUR,Low Impact Expected,German Import Prices m/m,0.60%,0.10%,-0.60%
10/28/2019 9:00,EUR,Low Impact Expected,M3 Money Supply y/y,5.50%,5.70%,5.80%
10/28/2019 9:00,EUR,Low Impact Expected,Private Loans y/y,3.40%,3.40%,3.40%
10/28/2019 11:00,GBP,Low Impact Expected,CBI Realized Sales,-10,-20,-16
10/28/2019 12:30,USD,Low Impact Expected,Goods Trade Balance,-70.4B,-73.5B,-73.1B
10/28/2019 12:30,USD,Low Impact Expected,Prelim Wholesale Inventories m/m,-0.30%,0.30%,0.20%
10/28/2019 15:00,EUR,High Impact Expected,ECB President Draghi Speaks,,,
10/28/2019 17:00,GBP,Low Impact Expected,MPC Member Tenreyro Speaks,,,
10/28/2019 19:00,GBP,High Impact Expected,Parliament Brexit Vote,Reject,,
10/28/2019 23:30,JPY,Low Impact Expected,Tokyo Core CPI y/y,0.50%,0.70%,0.50%
10/29/2019 6:45,AUD,High Impact Expected,RBA Gov Lowe Speaks,,,
10/29/2019 6:58,GBP,Low Impact Expected,Nationwide HPI m/m,0.20%,0.00%,-0.20%
10/29/2019 9:30,GBP,Low Impact Expected,M4 Money Supply m/m,0.70%,0.30%,0.40%
10/29/2019 9:30,GBP,Low Impact Expected,Mortgage Approvals,66K,65K,66K
10/29/2019 9:30,GBP,Low Impact Expected,Net Lending to Individuals m/m,4.6B,4.6B,4.6B
10/29/2019 13:00,USD,Low Impact Expected,S&P/CS Composite-20 HPI y/y,2.00%,2.10%,2.00%
10/29/2019 14:00,USD,High Impact Expected,CB Consumer Confidence,125.9,128.2,126.3
10/29/2019 14:00,USD,Low Impact Expected,Pending Home Sales m/m,1.50%,0.90%,1.40%
10/29/2019 20:23,GBP,High Impact Expected,Parliament Brexit Vote,Pass,Pass,
10/29/2019 23:50,JPY,Low Impact Expected,Retail Sales y/y,9.10%,6.00%,1.80%
10/30/2019 0:01,GBP,Low Impact Expected,BRC Shop Price Index y/y,-0.40%,,-0.60%
10/30/2019 0:21,AUD,Low Impact Expected,HIA New Home Sales m/m,5.70%,,7.30%
10/30/2019 0:30,AUD,High Impact Expected,CPI q/q,0.50%,0.50%,0.60%
10/30/2019 0:30,AUD,High Impact Expected,Trimmed Mean CPI q/q,0.40%,0.40%,0.40%
10/30/2019 6:30,EUR,Low Impact Expected,French Flash GDP q/q,0.30%,0.20%,0.30%
10/30/2019 4:00,EUR,Medium Impact Expected,German Prelim CPI m/m,0.10%,0.00%,0.00%
10/30/2019 7:45,EUR,Low Impact Expected,French Consumer Spending m/m,-0.40%,0.00%,0.10%
10/30/2019 8:00,CHF,Low Impact Expected,KOF Economic Barometer,94.7,93.5,93.1
10/30/2019 8:00,EUR,Low Impact Expected,Spanish Flash CPI y/y,0.10%,0.10%,0.10%
10/30/2019 8:55,EUR,Low Impact Expected,German Unemployment Change,6K,2K,-9K
10/30/2019 9:00,CHF,Low Impact Expected,Credit Suisse Economic Expectations,-30.5,,-15.4
10/30/2019 10:21,EUR,Low Impact Expected,Italian 10-y Bond Auction,1.06|1.3,,0.88|1.4
10/30/2019 12:15,USD,High Impact Expected,ADP Non-Farm Employment Change,125K,125K,93K
10/30/2019 12:30,USD,High Impact Expected,Advance GDP q/q,1.90%,1.60%,2.00%
10/30/2019 12:30,USD,Medium Impact Expected,Advance GDP Price Index q/q,1.70%,1.80%,2.40%
10/30/2019 14:00,CAD,High Impact Expected,BOC Monetary Policy Report,,,
10/30/2019 14:00,CAD,High Impact Expected,BOC Rate Statement,,,
10/30/2019 14:00,CAD,Medium Impact Expected,Overnight Rate,1.75%,1.75%,1.75%
10/30/2019 14:30,USD,Medium Impact Expected,Crude Oil Inventories,5.7M,0.5M,-1.7M
10/30/2019 15:15,CAD,High Impact Expected,BOC Press Conference,,,
10/30/2019 18:00,USD,High Impact Expected,FOMC Statement,,,
10/30/2019 18:00,USD,High Impact Expected,Federal Funds Rate,1.75%,1.75%,2.00%
10/30/2019 18:30,USD,High Impact Expected,FOMC Press Conference,,,
10/30/2019 21:45,NZD,Low Impact Expected,Building Consents m/m,7.20%,,0.90%
10/30/2019 23:50,JPY,Low Impact Expected,Prelim Industrial Production m/m,1.40%,0.40%,-1.20%
10/31/2019 0:00,NZD,High Impact Expected,ANZ Business Confidence,-42.4,,-53.5
10/31/2019 0:01,GBP,Low Impact Expected,GfK Consumer Confidence,-14,-13,-12
10/31/2019 0:30,AUD,High Impact Expected,Building Approvals m/m,7.60%,0.10%,-0.60%
10/31/2019 0:30,AUD,Low Impact Expected,Import Prices q/q,0.40%,0.50%,0.90%
10/31/2019 0:30,AUD,Low Impact Expected,Private Sector Credit m/m,0.20%,0.30%,0.20%
10/31/2019 3:32,JPY,High Impact Expected,BOJ Outlook Report,,,
10/31/2019 3:32,JPY,High Impact Expected,Monetary Policy Statement,,,
10/31/2019 3:32,JPY,Low Impact Expected,BOJ Policy Rate,-0.10%,-0.10%,-0.10%
10/31/2019 5:00,JPY,Low Impact Expected,Consumer Confidence,36.2,35.3,35.6
10/31/2019 5:02,JPY,Low Impact Expected,Housing Starts y/y,-4.90%,-6.60%,-7.10%
10/31/2019 6:30,JPY,Medium Impact Expected,BOJ Press Conference,,,
10/31/2019 7:00,EUR,Low Impact Expected,German Retail Sales m/m,0.10%,0.30%,-0.10%
10/31/2019 7:45,EUR,Low Impact Expected,French Prelim CPI m/m,-0.10%,0.10%,-0.30%
10/31/2019 8:00,EUR,Medium Impact Expected,Spanish Flash GDP q/q,0.40%,0.40%,0.40%
10/31/2019 9:00,EUR,Low Impact Expected,Italian Monthly Unemployment Rate,9.90%,9.60%,9.60%
10/31/2019 10:00,EUR,Medium Impact Expected,CPI Flash Estimate y/y,0.70%,0.70%,0.80%
10/31/2019 10:00,EUR,Low Impact Expected,Core CPI Flash Estimate y/y,1.10%,1.00%,1.00%
10/31/2019 10:00,EUR,Low Impact Expected,Italian Prelim CPI m/m,0.00%,-0.10%,-0.60%
10/31/2019 10:00,EUR,Low Impact Expected,Prelim Flash GDP q/q,0.20%,0.10%,0.20%
10/31/2019 10:00,EUR,Low Impact Expected,Unemployment Rate,7.50%,7.40%,7.50%
10/31/2019 11:00,EUR,Low Impact Expected,Italian Prelim GDP q/q,0.10%,0.00%,0.10%
10/31/2019 11:30,USD,Low Impact Expected,Challenger Job Cuts y/y,-33.50%,,-24.80%
10/31/2019 12:30,CAD,High Impact Expected,GDP m/m,0.10%,0.20%,0.00%
10/31/2019 12:30,CAD,Medium Impact Expected,RMPI m/m,0.00%,2.50%,-1.80%
10/31/2019 12:30,CAD,Low Impact Expected,IPPI m/m,-0.10%,0.20%,0.20%
10/31/2019 12:30,USD,Medium Impact Expected,Core PCE Price Index m/m,0.00%,0.10%,0.10%
10/31/2019 12:30,USD,Medium Impact Expected,Employment Cost Index q/q,0.70%,0.70%,0.60%
10/31/2019 12:30,USD,Medium Impact Expected,Personal Spending m/m,0.20%,0.30%,0.20%
10/31/2019 12:30,USD,Low Impact Expected,Personal Income m/m,0.30%,0.30%,0.50%
10/31/2019 12:30,USD,Low Impact Expected,Unemployment Claims,218K,215K,213K
10/31/2019 13:45,USD,Medium Impact Expected,Chicago PMI,43.2,48.4,47.1
10/31/2019 14:30,USD,Low Impact Expected,Natural Gas Storage,89B,47B,87B
10/31/2019 15:30,CHF,Medium Impact Expected,SNB Chairman Jordan Speaks,,,
10/31/2019 21:30,AUD,Low Impact Expected,AIG Manufacturing Index,51.6,,54.7
10/31/2019 23:30,JPY,Low Impact Expected,Unemployment Rate,2.40%,2.20%,2.20%
11/1/2019 0:30,AUD,Low Impact Expected,PPI q/q,0.40%,0.40%,0.40%
11/1/2019 0:30,JPY,Low Impact Expected,Final Manufacturing PMI,48.4,48.5,48.5
11/1/2019 5:30,AUD,Low Impact Expected,Commodity Prices y/y,-4.20%,,0.30%
11/1/2019 4:00,EUR,Non-Economic,French Bank Holiday,,,
11/1/2019 4:00,EUR,Non-Economic,Italian Bank Holiday,,,
11/1/2019 7:30,CHF,Low Impact Expected,CPI m/m,-0.20%,0.00%,-0.10%
11/1/2019 7:30,CHF,Low Impact Expected,Retail Sales y/y,0.90%,-0.70%,-1.00%
11/1/2019 8:30,CHF,Low Impact Expected,Manufacturing PMI,49.4,45.3,44.6
11/1/2019 9:30,GBP,Medium Impact Expected,Final Manufacturing PMI,49.6,48.2,48.3
11/1/2019 12:30,USD,High Impact Expected,Average Hourly Earnings m/m,0.20%,0.30%,0.00%
11/1/2019 12:30,USD,High Impact Expected,Non-Farm Employment Change,128K,90K,180K
11/1/2019 12:30,USD,High Impact Expected,Unemployment Rate,3.60%,3.60%,3.50%
11/1/2019 13:30,CAD,Low Impact Expected,Manufacturing PMI,51.2,,51
11/1/2019 13:45,USD,Low Impact Expected,Final Manufacturing PMI,51.3,51.5,51.5
11/1/2019 14:00,USD,High Impact Expected,ISM Manufacturing PMI,48.3,49,47.8
11/1/2019 14:00,USD,Low Impact Expected,Construction Spending m/m,0.50%,0.20%,-0.30%
11/1/2019 14:00,USD,Low Impact Expected,ISM Manufacturing Prices,45.5,50.1,49.7
11/1/2019 4:00,USD,Low Impact Expected,Wards Total Vehicle Sales,16.6M,17.0M,17.2M
11/1/2019 17:00,USD,Medium Impact Expected,FOMC Member Clarida Speaks,,,
11/1/2019 17:00,USD,Low Impact Expected,FOMC Member Quarles Speaks,,,
11/1/2019 18:30,USD,Medium Impact Expected,FOMC Member Williams Speaks,,,
11/3/2019 6:00,CAD,Non-Economic,Daylight Saving Time Shift,,,
11/3/2019 6:00,USD,Non-Economic,Daylight Saving Time Shift,,,
11/3/2019 23:00,AUD,Low Impact Expected,MI Inflation Gauge m/m,0.10%,,0.10%
11/3/2019 4:00,JPY,Non-Economic,Bank Holiday,,,
11/3/2019 23:30,AUD,High Impact Expected,Retail Sales m/m,0.20%,0.40%,0.40%
11/3/2019 23:30,AUD,Low Impact Expected,ANZ Job Advertisements m/m,-1.00%,,0.30%
11/4/2019 5:45,CHF,Low Impact Expected,SECO Consumer Climate,-10,-8,-8
11/4/2019 7:15,EUR,Low Impact Expected,Spanish Manufacturing PMI,46.8,47.5,47.7
11/4/2019 7:45,EUR,Low Impact Expected,Italian Manufacturing PMI,47.7,47.6,47.8
11/4/2019 7:50,EUR,Low Impact Expected,French Final Manufacturing PMI,50.7,50.5,50.5
11/4/2019 7:55,EUR,Low Impact Expected,German Final Manufacturing PMI,42.1,41.9,41.9
11/4/2019 8:00,EUR,Low Impact Expected,Final Manufacturing PMI,45.9,45.7,45.7
11/4/2019 8:30,EUR,Low Impact Expected,Sentix Investor Confidence,-4.5,-13.2,-16.8
11/4/2019 8:30,GBP,Low Impact Expected,Construction PMI,44.2,44.3,43.3
11/4/2019 14:00,USD,Low Impact Expected,Factory Orders m/m,-0.60%,-0.50%,-0.10%
11/4/2019 18:00,USD,Low Impact Expected,Loan Officer Survey,,,
11/4/2019 18:30,EUR,High Impact Expected,ECB President Lagarde Speaks,,,
11/4/2019 19:05,NZD,High Impact Expected,RBNZ Gov Orr Speaks,,,
11/4/2019 20:30,AUD,Low Impact Expected,AIG Services Index,54.2,,51.5
11/4/2019 22:50,JPY,Low Impact Expected,Monetary Base y/y,3.10%,2.90%,3.00%
11/4/2019 23:00,NZD,Low Impact Expected,ANZ Commodity Prices m/m,1.20%,,0.00%
