
18.09.2019 00:30:00.00,AUD,Low Impact Expected,MI Leading Index m/m,-0.30%,,0.20%
18.09.2019 08:30:00.00,GBP,High Impact Expected,CPI y/y,1.70%,1.80%,2.10%
18.09.2019 08:30:00.00,GBP,Medium Impact Expected,PPI Input m/m,-0.10%,-0.40%,0.60%
18.09.2019 08:30:00.00,GBP,Low Impact Expected,Core CPI y/y,1.50%,1.80%,1.90%
18.09.2019 08:30:00.00,GBP,Low Impact Expected,HPI y/y,0.70%,0.80%,1.40%
18.09.2019 08:30:00.00,GBP,Low Impact Expected,PPI Output m/m,-0.10%,0.10%,0.30%
18.09.2019 08:30:00.00,GBP,Low Impact Expected,RPI y/y,2.60%,2.50%,2.80%
18.09.2019 09:00:00.00,EUR,Low Impact Expected,Final CPI y/y,1.00%,1.00%,1.00%
18.09.2019 09:00:00.00,EUR,Low Impact Expected,Final Core CPI y/y,0.90%,0.90%,0.90%
18.09.2019 09:00:00.00,EUR,Low Impact Expected,Italian Trade Balance,7.63B,4.80B,5.73B
18.09.2019 09:32:00.00,EUR,Low Impact Expected,German 30-y Bond Auction,0.05|1.2,,-0.11|1.1
18.09.2019 12:30:00.00,CAD,High Impact Expected,CPI m/m,-0.10%,-0.20%,0.50%
18.09.2019 12:30:00.00,CAD,Medium Impact Expected,Common CPI y/y,1.80%,1.90%,1.90%
18.09.2019 12:30:00.00,CAD,Medium Impact Expected,Median CPI y/y,2.10%,2.10%,2.10%
18.09.2019 12:30:00.00,CAD,Medium Impact Expected,Trimmed CPI y/y,2.10%,2.10%,2.10%
18.09.2019 12:30:00.00,CAD,Low Impact Expected,Core CPI m/m,-0.10%,,0.30%
18.09.2019 12:30:00.00,USD,Medium Impact Expected,Building Permits,1.42M,1.31M,1.32M
18.09.2019 12:30:00.00,USD,Low Impact Expected,Housing Starts,1.36M,1.25M,1.22M
18.09.2019 14:30:00.00,USD,High Impact Expected,Crude Oil Inventories,1.1M,-2.1M,-6.9M
18.09.2019 18:00:00.00,USD,High Impact Expected,FOMC Economic Projections,,,
18.09.2019 18:00:00.00,USD,High Impact Expected,FOMC Statement,,,
18.09.2019 18:00:00.00,USD,High Impact Expected,Federal Funds Rate,2.00%,2.00%,2.25%
18.09.2019 18:30:00.00,USD,High Impact Expected,FOMC Press Conference,,,
18.09.2019 22:45:00.00,NZD,High Impact Expected,GDP q/q,0.50%,0.40%,0.60%
19.09.2019 01:30:00.00,AUD,High Impact Expected,Employment Change,34.7K,15.2K,36.4K
19.09.2019 01:30:00.00,AUD,High Impact Expected,Unemployment Rate,5.30%,5.20%,5.20%
19.09.2019 01:30:00.00,AUD,Low Impact Expected,RBA Bulletin,,,
19.09.2019 02:50:00.00,JPY,High Impact Expected,Monetary Policy Statement,,,
19.09.2019 02:50:00.00,JPY,Low Impact Expected,BOJ Policy Rate,-0.10%,-0.10%,-0.10%
19.09.2019 04:30:00.00,JPY,Low Impact Expected,All Industries Activity m/m,0.20%,0.40%,-0.70%
19.09.2019 06:00:00.00,CHF,Low Impact Expected,Trade Balance,1.59B,3.22B,3.69B
19.09.2019 06:30:00.00,JPY,High Impact Expected,BOJ Press Conference,,,
19.09.2019 07:30:00.00,CHF,High Impact Expected,SNB Monetary Policy Assessment,,,
19.09.2019 07:30:00.00,CHF,Medium Impact Expected,SNB Policy Rate,-0.75%,-0.75%,-0.75%
19.09.2019 08:00:00.00,EUR,Low Impact Expected,Current Account,20.5B,20.3B,18.4B
19.09.2019 08:30:00.00,GBP,High Impact Expected,Retail Sales m/m,-0.20%,-0.20%,0.40%
19.09.2019 08:48:00.00,EUR,Low Impact Expected,Spanish 10-y Bond Auction,0.21|2.3,,0.18|1.7
19.09.2019 11:00:00.00,GBP,High Impact Expected,MPC Official Bank Rate Votes,0-0-9,0-0-9,0-0-9
19.09.2019 11:00:00.00,GBP,High Impact Expected,Monetary Policy Summary,,,
19.09.2019 11:00:00.00,GBP,High Impact Expected,Official Bank Rate,0.75%,0.75%,0.75%
19.09.2019 11:00:00.00,GBP,Medium Impact Expected,Asset Purchase Facility,435B,435B,435B
19.09.2019 11:00:00.00,GBP,Medium Impact Expected,MPC Asset Purchase Facility Votes,0-0-9,0-0-9,0-0-9
19.09.2019 12:30:00.00,CAD,Low Impact Expected,ADP Non-Farm Employment Change,49.3K,,30.2K
19.09.2019 12:30:00.00,USD,High Impact Expected,Philly Fed Manufacturing Index,12,10.9,16.8
19.09.2019 12:30:00.00,USD,Low Impact Expected,Current Account,-128B,-127B,-136B
19.09.2019 12:30:00.00,USD,Low Impact Expected,Unemployment Claims,208K,210K,206K
19.09.2019 14:00:00.00,USD,Low Impact Expected,CB Leading Index m/m,0.00%,0.10%,0.40%
19.09.2019 14:00:00.00,USD,Low Impact Expected,Existing Home Sales,5.49M,5.39M,5.42M
19.09.2019 14:30:00.00,USD,Low Impact Expected,Natural Gas Storage,84B,75B,78B
19.09.2019 23:30:00.00,JPY,Low Impact Expected,National Core CPI y/y,0.50%,0.50%,0.60%
20.09.2019 03:00:00.00,NZD,Low Impact Expected,Credit Card Spending y/y,6.00%,,5.10%
20.09.2019 06:00:00.00,EUR,Low Impact Expected,German PPI m/m,-0.50%,0.00%,0.10%
20.09.2019 11:00:00.00,GBP,Low Impact Expected,BOE Quarterly Bulletin,,,
20.09.2019 12:15:00.00,USD,Medium Impact Expected,FOMC Member Williams Speaks,,,
20.09.2019 12:30:00.00,CAD,High Impact Expected,Core Retail Sales m/m,-0.10%,0.20%,0.90%
20.09.2019 12:30:00.00,CAD,Medium Impact Expected,Retail Sales m/m,0.40%,0.40%,-0.10%
20.09.2019 13:53:00.00,EUR,Low Impact Expected,Consumer Confidence,-7,-7,-7
20.09.2019 15:20:00.00,USD,Medium Impact Expected,FOMC Member Rosengren Speaks,,,
22.09.2019 23:00:00.00,AUD,Low Impact Expected,Flash Manufacturing PMI,49.4,,50.9
22.09.2019 23:00:00.00,AUD,Low Impact Expected,Flash Services PMI,52.5,,49.1
22.09.2019 04:00:00.00,JPY,Non-Economic,Bank Holiday,,,
23.09.2019 07:15:00.00,EUR,High Impact Expected,French Flash Services PMI,51.6,53.1,53.4
23.09.2019 07:15:00.00,EUR,Medium Impact Expected,French Flash Manufacturing PMI,50.3,50.9,51.1
23.09.2019 07:30:00.00,EUR,High Impact Expected,German Flash Manufacturing PMI,41.4,44.6,43.5
23.09.2019 07:30:00.00,EUR,High Impact Expected,German Flash Services PMI,52.5,54.3,54.8
23.09.2019 08:00:00.00,EUR,Medium Impact Expected,Flash Manufacturing PMI,45.6,47.6,47
23.09.2019 08:00:00.00,EUR,Medium Impact Expected,Flash Services PMI,52,53.1,53.5
23.09.2019 09:15:00.00,GBP,Medium Impact Expected,MPC Member Tenreyro Speaks,,,
23.09.2019 10:00:00.00,EUR,Low Impact Expected,German Buba Monthly Report,,,
23.09.2019 12:30:00.00,CAD,Low Impact Expected,Wholesale Sales m/m,1.70%,0.00%,0.70%
23.09.2019 13:00:00.00,EUR,High Impact Expected,ECB President Draghi Speaks,,,
23.09.2019 13:45:00.00,USD,Medium Impact Expected,Flash Manufacturing PMI,51,50.3,50.3
23.09.2019 13:45:00.00,USD,Low Impact Expected,Flash Services PMI,50.9,51.5,50.7
23.09.2019 13:50:00.00,USD,Medium Impact Expected,FOMC Member Williams Speaks,,,
23.09.2019 17:00:00.00,USD,Medium Impact Expected,FOMC Member Bullard Speaks,,,
24.09.2019 00:30:00.00,JPY,Low Impact Expected,Flash Manufacturing PMI,48.9,49.5,49.3
24.09.2019 05:30:00.00,JPY,High Impact Expected,BOJ Gov Kuroda Speaks,,,
24.09.2019 08:00:00.00,EUR,Medium Impact Expected,German ifo Business Climate,94.6,94.5,94.3
24.09.2019 08:30:00.00,GBP,Low Impact Expected,Public Sector Net Borrowing,5.8B,6.5B,-1.5B
24.09.2019 09:55:00.00,AUD,High Impact Expected,RBA Gov Lowe Speaks,,,
24.09.2019 10:00:00.00,GBP,Low Impact Expected,CBI Industrial Order Expectations,-28,-14,-13
24.09.2019 12:58:00.00,EUR,Low Impact Expected,Belgian NBB Business Climate,-5.7,-5.6,-5.8
24.09.2019 13:00:00.00,USD,Low Impact Expected,HPI m/m,0.40%,0.30%,0.20%
24.09.2019 13:00:00.00,USD,Low Impact Expected,S&P/CS Composite-20 HPI y/y,2.00%,2.20%,2.20%
24.09.2019 14:00:00.00,USD,High Impact Expected,CB Consumer Confidence,125.1,134.1,134.2
24.09.2019 14:00:00.00,USD,Low Impact Expected,Richmond Manufacturing Index,-9,2,1
24.09.2019 22:45:00.00,NZD,Low Impact Expected,Trade Balance,-1565M,-1190M,-700M
24.09.2019 23:50:00.00,JPY,Low Impact Expected,Monetary Policy Meeting Minutes,,,
24.09.2019 23:50:00.00,JPY,Low Impact Expected,SPPI y/y,0.60%,0.50%,0.60%
25.09.2019 02:00:00.00,NZD,High Impact Expected,Official Cash Rate,1.00%,1.00%,1.00%
25.09.2019 02:00:00.00,NZD,High Impact Expected,RBNZ Rate Statement,,,
25.09.2019 05:00:00.00,JPY,Low Impact Expected,BOJ Core CPI y/y,0.40%,0.60%,0.60%
25.09.2019 08:15:00.00,CHF,Low Impact Expected,Credit Suisse Economic Expectations,-15.4,,-37.5
25.09.2019 08:30:00.00,GBP,Low Impact Expected,High Street Lending,42.6K,43.2K,43.3K
25.09.2019 09:35:00.00,EUR,Low Impact Expected,German 10-y Bond Auction,-0.61|2.4,,-0.70|1.9
25.09.2019 10:00:00.00,GBP,Low Impact Expected,CBI Realized Sales,-16,-22,-49
25.09.2019 12:00:00.00,USD,Medium Impact Expected,FOMC Member Evans Speaks,,,
25.09.2019 13:00:00.00,CHF,Low Impact Expected,SNB Quarterly Bulletin,,,
25.09.2019 14:00:00.00,USD,Medium Impact Expected,FOMC Member Brainard Speaks,,,
25.09.2019 14:00:00.00,USD,Medium Impact Expected,FOMC Member George Speaks,,,
25.09.2019 14:00:00.00,USD,Low Impact Expected,New Home Sales,713K,652K,666K
25.09.2019 14:30:00.00,USD,High Impact Expected,Crude Oil Inventories,2.4M,-0.3M,1.1M
26.09.2019 06:00:00.00,EUR,Low Impact Expected,German GfK Consumer Climate,9.9,9.7,9.7
26.09.2019 06:35:00.00,JPY,High Impact Expected,BOJ Gov Kuroda Speaks,,,
26.09.2019 08:00:00.00,EUR,Low Impact Expected,ECB Economic Bulletin,,,
26.09.2019 08:00:00.00,EUR,Low Impact Expected,M3 Money Supply y/y,5.70%,5.10%,5.10%
26.09.2019 08:00:00.00,EUR,Low Impact Expected,Private Loans y/y,3.40%,3.40%,3.40%
26.09.2019 12:30:00.00,USD,Medium Impact Expected,Final GDP q/q,2.00%,2.00%,2.00%
26.09.2019 12:30:00.00,USD,Low Impact Expected,Final GDP Price Index q/q,2.40%,2.40%,2.40%
26.09.2019 12:30:00.00,USD,Low Impact Expected,Goods Trade Balance,-72.8B,-73.3B,-72.5B
26.09.2019 12:30:00.00,USD,Low Impact Expected,Prelim Wholesale Inventories m/m,0.40%,0.10%,0.10%
26.09.2019 12:30:00.00,USD,Low Impact Expected,Unemployment Claims,213K,210K,210K
26.09.2019 13:30:00.00,EUR,High Impact Expected,ECB President Draghi Speaks,,,
26.09.2019 13:45:00.00,GBP,High Impact Expected,BOE Gov Carney Speaks,,,
26.09.2019 14:00:00.00,USD,Medium Impact Expected,FOMC Member Bullard Speaks,,,
26.09.2019 14:00:00.00,USD,Low Impact Expected,Pending Home Sales m/m,1.60%,-1.00%,-2.50%
26.09.2019 14:30:00.00,USD,Low Impact Expected,Natural Gas Storage,102B,90B,84B
26.09.2019 15:45:00.00,USD,Medium Impact Expected,FOMC Member Clarida Speaks,,,
26.09.2019 23:01:00.00,GBP,Low Impact Expected,GfK Consumer Confidence,-12,-14,-14
26.09.2019 23:30:00.00,JPY,Low Impact Expected,Tokyo Core CPI y/y,0.50%,0.60%,0.70%
27.09.2019 06:00:00.00,EUR,Low Impact Expected,German Import Prices m/m,-0.60%,-0.30%,-0.20%
27.09.2019 06:45:00.00,EUR,Low Impact Expected,French Consumer Spending m/m,0.00%,0.30%,0.40%
27.09.2019 06:45:00.00,EUR,Low Impact Expected,French Prelim CPI m/m,-0.30%,-0.20%,0.50%
27.09.2019 07:00:00.00,GBP,Medium Impact Expected,MPC Member Saunders Speaks,,,
27.09.2019 09:16:00.00,EUR,Low Impact Expected,Italian 10-y Bond Auction,0.88|1.4,,0.96|1.3
27.09.2019 12:30:00.00,USD,High Impact Expected,Core Durable Goods Orders m/m,0.50%,0.20%,-0.50%
27.09.2019 12:30:00.00,USD,High Impact Expected,Personal Spending m/m,0.10%,0.30%,0.50%
27.09.2019 12:30:00.00,USD,Medium Impact Expected,Core PCE Price Index m/m,0.10%,0.20%,0.20%
27.09.2019 12:30:00.00,USD,Medium Impact Expected,Durable Goods Orders m/m,0.20%,-1.10%,2.00%
27.09.2019 12:30:00.00,USD,Medium Impact Expected,FOMC Member Quarles Speaks,,,
27.09.2019 12:30:00.00,USD,Low Impact Expected,Personal Income m/m,0.40%,0.40%,0.10%
27.09.2019 14:00:00.00,USD,Low Impact Expected,Revised UoM Consumer Sentiment,93.2,92,92
27.09.2019 14:00:00.00,USD,Low Impact Expected,Revised UoM Inflation Expectations,2.80%,,2.80%
28.09.2019 14:00:00.00,NZD,Non-Economic,Daylight Saving Time Shift,,,
29.09.2019 21:45:00.00,NZD,Low Impact Expected,Building Consents m/m,0.80%,,-1.30%
29.09.2019 23:50:00.00,JPY,Low Impact Expected,BOJ Summary of Opinions,,,
29.09.2019 23:50:00.00,JPY,Low Impact Expected,Prelim Industrial Production m/m,-1.20%,-0.50%,1.30%
29.09.2019 23:50:00.00,JPY,Low Impact Expected,Retail Sales y/y,2.00%,0.70%,-2.00%
30.09.2019 00:00:00.00,NZD,High Impact Expected,ANZ Business Confidence,-53.5,,-52.3
30.09.2019 01:00:00.00,AUD,Low Impact Expected,MI Inflation Gauge m/m,0.10%,,0.00%
30.09.2019 01:30:00.00,AUD,Low Impact Expected,Private Sector Credit m/m,0.20%,0.30%,0.20%
30.09.2019 05:00:00.00,JPY,Low Impact Expected,Housing Starts y/y,-7.10%,-6.10%,-4.10%
30.09.2019 06:00:00.00,EUR,Low Impact Expected,German Retail Sales m/m,0.50%,0.50%,-0.80%
30.09.2019 07:00:00.00,CHF,Low Impact Expected,KOF Economic Barometer,93.2,96.2,95.5
30.09.2019 07:00:00.00,EUR,Low Impact Expected,Spanish Flash CPI y/y,0.10%,0.30%,0.30%
30.09.2019 04:00:00.00,EUR,Medium Impact Expected,German Prelim CPI m/m,0.00%,0.10%,-0.20%
30.09.2019 07:55:00.00,EUR,Low Impact Expected,German Unemployment Change,-10K,5K,2K
30.09.2019 08:00:00.00,EUR,Low Impact Expected,Italian Monthly Unemployment Rate,9.50%,9.90%,9.80%
30.09.2019 08:30:00.00,GBP,High Impact Expected,Current Account,-25.2B,-19.2B,-33.1B
30.09.2019 08:30:00.00,GBP,Medium Impact Expected,Final GDP q/q,-0.20%,-0.20%,-0.20%
30.09.2019 08:30:00.00,GBP,Low Impact Expected,M4 Money Supply m/m,0.40%,0.50%,0.70%
30.09.2019 08:30:00.00,GBP,Low Impact Expected,Mortgage Approvals,66K,67K,67K
30.09.2019 08:30:00.00,GBP,Low Impact Expected,Net Lending to Individuals m/m,4.8B,5.1B,5.5B
30.09.2019 08:30:00.00,GBP,Low Impact Expected,Revised Business Investment q/q,-0.40%,-0.50%,-0.50%
30.09.2019 09:00:00.00,EUR,Low Impact Expected,Italian Prelim CPI m/m,-0.50%,-0.30%,0.40%
30.09.2019 09:00:00.00,EUR,Low Impact Expected,Unemployment Rate,7.40%,7.50%,7.50%
30.09.2019 12:30:00.00,CAD,Medium Impact Expected,RMPI m/m,-1.80%,1.30%,1.30%
30.09.2019 12:30:00.00,CAD,Low Impact Expected,IPPI m/m,0.20%,-0.20%,-0.30%
30.09.2019 13:45:00.00,USD,Medium Impact Expected,Chicago PMI,47.1,50,50.4
30.09.2019 21:00:00.00,NZD,High Impact Expected,NZIER Business Confidence,-40,,-34
30.09.2019 22:30:00.00,AUD,Low Impact Expected,AIG Manufacturing Index,54.7,,53.1
30.09.2019 23:30:00.00,JPY,Low Impact Expected,Unemployment Rate,2.20%,2.30%,2.20%
30.09.2019 23:50:00.00,JPY,Low Impact Expected,Tankan Manufacturing Index,5,1,7
30.09.2019 23:50:00.00,JPY,Low Impact Expected,Tankan Non-Manufacturing Index,21,20,23
01.10.2019 00:30:00.00,JPY,Low Impact Expected,Final Manufacturing PMI,48.9,49.3,48.9
01.10.2019 01:30:00.00,AUD,High Impact Expected,Building Approvals m/m,-1.10%,2.10%,-9.70%
01.10.2019 03:35:00.00,JPY,Low Impact Expected,10-y Bond Auction,-0.16|3.4,,-0.27|3.6
01.10.2019 04:30:00.00,AUD,High Impact Expected,Cash Rate,0.75%,0.75%,1.00%
01.10.2019 04:30:00.00,AUD,High Impact Expected,RBA Rate Statement,,,
01.10.2019 06:00:00.00,GBP,Low Impact Expected,Nationwide HPI m/m,-0.20%,0.10%,0.00%
01.10.2019 06:30:00.00,AUD,Low Impact Expected,Commodity Prices y/y,1.80%,,6.30%
01.10.2019 06:30:00.00,CHF,Low Impact Expected,Retail Sales y/y,-1.40%,1.60%,1.50%
01.10.2019 07:15:00.00,EUR,Low Impact Expected,Spanish Manufacturing PMI,47.7,48.2,48.8
01.10.2019 07:15:00.00,USD,Medium Impact Expected,FOMC Member Evans Speaks,,,
01.10.2019 07:30:00.00,CHF,Low Impact Expected,Manufacturing PMI,44.6,46.5,47.2
01.10.2019 07:45:00.00,EUR,Low Impact Expected,Italian Manufacturing PMI,47.8,48.2,48.7
01.10.2019 07:50:00.00,EUR,Low Impact Expected,French Final Manufacturing PMI,50.1,50.3,50.3
01.10.2019 07:55:00.00,EUR,Low Impact Expected,German Final Manufacturing PMI,41.7,41.4,41.4
01.10.2019 08:00:00.00,EUR,Low Impact Expected,Final Manufacturing PMI,45.7,45.6,45.6
01.10.2019 08:30:00.00,GBP,Medium Impact Expected,Final Manufacturing PMI,48.3,47,47.4
01.10.2019 09:00:00.00,EUR,Medium Impact Expected,CPI Flash Estimate y/y,0.90%,1.00%,1.00%
01.10.2019 09:00:00.00,EUR,Low Impact Expected,Core CPI Flash Estimate y/y,1.00%,1.00%,0.90%
01.10.2019 09:20:00.00,AUD,High Impact Expected,RBA Gov Lowe Speaks,,,
01.10.2019 12:30:00.00,CAD,High Impact Expected,GDP m/m,0.00%,0.10%,0.20%
01.10.2019 12:50:00.00,USD,Medium Impact Expected,FOMC Member Clarida Speaks,,,
01.10.2019 13:15:00.00,USD,Medium Impact Expected,FOMC Member Bullard Speaks,,,
01.10.2019 13:30:00.00,CAD,Low Impact Expected,Manufacturing PMI,51,,49.1
01.10.2019 13:30:00.00,USD,Medium Impact Expected,FOMC Member Bowman Speaks,,,
01.10.2019 13:45:00.00,USD,Low Impact Expected,Final Manufacturing PMI,51.1,51,51
01.10.2019 14:00:00.00,USD,High Impact Expected,ISM Manufacturing PMI,47.8,50.4,49.1
01.10.2019 14:00:00.00,USD,Low Impact Expected,Construction Spending m/m,0.10%,0.50%,0.00%
01.10.2019 14:00:00.00,USD,Low Impact Expected,ISM Manufacturing Prices,49.7,50.5,46
01.10.2019 04:00:00.00,USD,Low Impact Expected,Wards Total Vehicle Sales,17.2M,17.0M,17.0M
01.10.2019 14:51:00.00,NZD,Low Impact Expected,GDT Price Index,0.20%,,2.00%
01.10.2019 17:30:00.00,EUR,Medium Impact Expected,German Buba President Weidmann Speaks,,,
01.10.2019 23:01:00.00,GBP,Low Impact Expected,BRC Shop Price Index y/y,-0.60%,,-0.40%
01.10.2019 23:50:00.00,JPY,Low Impact Expected,Monetary Base y/y,3.00%,3.10%,2.80%
02.10.2019 05:00:00.00,JPY,Low Impact Expected,Consumer Confidence,35.6,38.2,37.1
02.10.2019 06:30:00.00,CHF,Low Impact Expected,CPI m/m,-0.10%,0.10%,0.00%
02.10.2019 07:00:00.00,EUR,Low Impact Expected,Spanish Unemployment Change,13.9K,37.6K,54.4K
02.10.2019 08:30:00.00,GBP,Low Impact Expected,Construction PMI,43.3,45,45
02.10.2019 12:15:00.00,USD,High Impact Expected,ADP Non-Farm Employment Change,135K,140K,157K
02.10.2019 14:30:00.00,USD,High Impact Expected,Crude Oil Inventories,3.1M,2.0M,2.4M
02.10.2019 14:50:00.00,USD,Medium Impact Expected,FOMC Member Williams Speaks,,,
02.10.2019 22:30:00.00,AUD,Low Impact Expected,AIG Services Index,51.5,,51.4
03.10.2019 00:00:00.00,NZD,Low Impact Expected,ANZ Commodity Prices m/m,0.00%,,0.30%
03.10.2019 01:30:00.00,AUD,Medium Impact Expected,Trade Balance,5.93B,6.00B,7.25B
03.10.2019 04:00:00.00,EUR,Non-Economic,German Bank Holiday,,,
03.10.2019 06:45:00.00,USD,Medium Impact Expected,FOMC Member Evans Speaks,,,
03.10.2019 07:15:00.00,EUR,Low Impact Expected,Spanish Services PMI,53.3,53.9,54.3
03.10.2019 07:45:00.00,EUR,Low Impact Expected,Italian Services PMI,51.4,50.4,50.6
03.10.2019 07:50:00.00,EUR,Low Impact Expected,French Final Services PMI,51.1,51.6,51.6
03.10.2019 07:55:00.00,EUR,Low Impact Expected,German Final Services PMI,51.4,52.5,52.5
03.10.2019 08:00:00.00,EUR,Low Impact Expected,Final Services PMI,51.6,52,52
03.10.2019 08:30:00.00,GBP,Medium Impact Expected,Final Services PMI,49.5,50.3,50.6
03.10.2019 08:49:00.00,EUR,Low Impact Expected,Spanish 10-y Bond Auction,0.12|1.4,,0.21|2.3
03.10.2019 09:00:00.00,EUR,Low Impact Expected,PPI m/m,-0.50%,-0.40%,0.10%
03.10.2019 09:00:00.00,EUR,Low Impact Expected,Retail Sales m/m,0.30%,0.30%,-0.50%
03.10.2019 09:03:00.00,EUR,Low Impact Expected,French 10-y Bond Auction,-0.24|1.7,,-0.36|1.6
03.10.2019 10:30:00.00,GBP,Medium Impact Expected,Prime Minister Johnson Speaks,,,
03.10.2019 11:30:00.00,USD,Low Impact Expected,Challenger Job Cuts y/y,-24.80%,,39.00%
03.10.2019 12:30:00.00,USD,Medium Impact Expected,FOMC Member Quarles Speaks,,,
03.10.2019 12:30:00.00,USD,Low Impact Expected,Unemployment Claims,219K,215K,215K
03.10.2019 13:45:00.00,USD,Low Impact Expected,Final Services PMI,50.9,50.9,50.9
03.10.2019 14:00:00.00,GBP,Medium Impact Expected,MPC Member Tenreyro Speaks,,,
03.10.2019 14:00:00.00,USD,High Impact Expected,ISM Services PMI,52.6,55.1,56.4
03.10.2019 14:00:00.00,USD,Low Impact Expected,Factory Orders m/m,-0.10%,-0.50%,1.40%
03.10.2019 14:30:00.00,USD,Low Impact Expected,Natural Gas Storage,112B,106B,102B
03.10.2019 22:35:00.00,USD,Medium Impact Expected,FOMC Member Clarida Speaks,,,
04.10.2019 01:13:00.00,AUD,Low Impact Expected,HIA New Home Sales m/m,7.30%,,-7.20%
04.10.2019 01:30:00.00,AUD,High Impact Expected,Retail Sales m/m,0.40%,0.50%,0.00%
04.10.2019 01:30:00.00,AUD,Medium Impact Expected,RBA Financial Stability Review,,,
04.10.2019 02:00:00.00,AUD,Medium Impact Expected,RBA Assist Gov Ellis Speaks,,,
04.10.2019 06:45:00.00,EUR,Low Impact Expected,French Gov Budget Balance,-123.1B,,-109.7B
04.10.2019 08:30:00.00,GBP,Low Impact Expected,Housing Equity Withdrawal q/q,-6.9B,-6.5B,-7.0B
04.10.2019 12:30:00.00,CAD,High Impact Expected,Trade Balance,-1.0B,-1.1B,-1.4B
04.10.2019 12:30:00.00,USD,High Impact Expected,Average Hourly Earnings m/m,0.00%,0.30%,0.40%
04.10.2019 12:30:00.00,USD,High Impact Expected,Non-Farm Employment Change,136K,145K,168K
04.10.2019 12:30:00.00,USD,High Impact Expected,Unemployment Rate,3.50%,3.70%,3.70%
04.10.2019 12:30:00.00,USD,Medium Impact Expected,FOMC Member Rosengren Speaks,,,
04.10.2019 12:30:00.00,USD,Low Impact Expected,Trade Balance,-54.9B,-54.7B,-54.0B
04.10.2019 14:00:00.00,CAD,Low Impact Expected,Ivey PMI,48.7,62.6,60.6
04.10.2019 18:00:00.00,USD,High Impact Expected,Fed Chair Powell Speaks,,,
04.10.2019 18:10:00.00,USD,Low Impact Expected,FOMC Member Brainard Speaks,,,
04.10.2019 19:45:00.00,USD,Low Impact Expected,FOMC Member George Speaks,,,
04.10.2019 20:00:00.00,USD,Low Impact Expected,FOMC Member Quarles Speaks,,,
05.10.2019 16:00:00.00,AUD,Non-Economic,Daylight Saving Time Shift,,,
06.10.2019 21:30:00.00,AUD,Low Impact Expected,AIG Construction Index,42.6,,44.6
06.10.2019 04:00:00.00,AUD,Non-Economic,Bank Holiday,,,
06.10.2019 22:45:00.00,USD,Medium Impact Expected,FOMC Member George Speaks,,,
07.10.2019 05:00:00.00,JPY,Low Impact Expected,Leading Indicators,91.70%,91.80%,93.70%
07.10.2019 06:00:00.00,EUR,Low Impact Expected,German Factory Orders m/m,-0.60%,-0.40%,-2.10%
07.10.2019 07:00:00.00,CHF,Low Impact Expected,Foreign Currency Reserves,777B,,767B
07.10.2019 07:30:00.00,GBP,Low Impact Expected,Halifax HPI m/m,-0.40%,0.40%,0.20%
07.10.2019 08:30:00.00,EUR,Low Impact Expected,Sentix Investor Confidence,-16.8,-12.9,-11.1
07.10.2019 10:40:00.00,GBP,Low Impact Expected,BRC Retail Sales Monitor y/y,-1.70%,-0.80%,-0.50%
07.10.2019 17:00:00.00,USD,High Impact Expected,Fed Chair Powell Speaks,,,
07.10.2019 19:00:00.00,USD,Low Impact Expected,Consumer Credit m/m,17.9B,14.9B,23.0B
07.10.2019 23:30:00.00,JPY,Low Impact Expected,Average Cash Earnings y/y,-0.20%,-0.20%,-1.00%
07.10.2019 23:30:00.00,JPY,Low Impact Expected,Household Spending y/y,1.00%,0.90%,0.80%
07.10.2019 23:53:00.00,JPY,Low Impact Expected,Current Account,1.72T,1.68T,1.65T
08.10.2019 00:30:00.00,AUD,Medium Impact Expected,NAB Business Confidence,0,,1
08.10.2019 00:30:00.00,AUD,Low Impact Expected,ANZ Job Advertisements m/m,0.30%,,-2.60%
08.10.2019 04:10:00.00,GBP,Low Impact Expected,BOE Gov Carney Speaks,,,
08.10.2019 05:02:00.00,JPY,Low Impact Expected,Economy Watchers Sentiment,46.7,43.4,42.8
08.10.2019 05:45:00.00,CHF,Low Impact Expected,Unemployment Rate,2.30%,2.10%,2.30%
08.10.2019 06:00:00.00,EUR,Low Impact Expected,German Industrial Production m/m,0.30%,-0.20%,-0.40%
08.10.2019 06:45:00.00,EUR,Low Impact Expected,French Trade Balance,-5.0B,-4.2B,-4.5B
08.10.2019 08:00:00.00,EUR,Low Impact Expected,Italian Retail Sales m/m,-0.60%,-0.10%,-0.60%
08.10.2019 08:20:00.00,GBP,Medium Impact Expected,MPC Member Haldane Speaks,,,
08.10.2019 09:30:00.00,GBP,Medium Impact Expected,MPC Member Tenreyro Speaks,,,
08.10.2019 09:57:00.00,USD,Low Impact Expected,NFIB Small Business Index,101.8,102.6,103.1
08.10.2019 12:13:00.00,CAD,Low Impact Expected,Housing Starts,221K,217K,227K
08.10.2019 12:30:00.00,CAD,Low Impact Expected,Building Permits m/m,6.10%,2.30%,3.20%
08.10.2019 12:30:00.00,USD,Medium Impact Expected,Core PPI m/m,-0.30%,0.20%,0.30%
08.10.2019 12:30:00.00,USD,Medium Impact Expected,PPI m/m,-0.30%,0.10%,0.10%
08.10.2019 14:00:00.00,USD,Low Impact Expected,IBD/TIPP Economic Optimism,52.6,51.2,50.8
08.10.2019 17:35:00.00,USD,Medium Impact Expected,FOMC Member Evans Speaks,,,
